# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-04-27 20:54:52 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 0204309906 CONVEYANCE CHAN AT RAMSGATE LN NR GREAT BRIDGE, VA
# -----------------------------------------------------------------------------------
#
# Data provided for site 0204309906
#            TS   parameter     Description
#        147316       00065     Gage height, feet, Left Culvert, [Left culvert]
#        147318       00010     Temperature, water, degrees Celsius
#        147319       00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius
#        147320       63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU)
#        147321       99234     Count of samples collected by autosampler, number
#        147329       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#        
#     P  Provisional data subject to revision.
# 
agency_cd	site_no	datetime	tz_cd	147316_00065	147316_00065_cd	147318_00010	147318_00010_cd	147319_00095	147319_00095_cd	147320_63680	147320_63680_cd	147321_99234	147321_99234_cd	147329_00060	147329_00060_cd
USGS	0204309906	2019-04-25 02:00	EDT	0.21	P	18.6	P	233	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-25 02:05	EDT	0.21	P	18.6	P	233	P	5.4	P	0	P	0.68	P
USGS	0204309906	2019-04-25 02:10	EDT	0.21	P	18.6	P	233	P	3.8	P	0	P	0.68	P
USGS	0204309906	2019-04-25 02:15	EDT	0.21	P	18.6	P	232	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-25 02:20	EDT	0.21	P	18.6	P	232	P	4.0	P	0	P	0.68	P
USGS	0204309906	2019-04-25 02:25	EDT	0.21	P	18.6	P	232	P	3.6	P	0	P	0.68	P
USGS	0204309906	2019-04-25 02:30	EDT	0.21	P	18.5	P	232	P	3.8	P	0	P	0.68	P
USGS	0204309906	2019-04-25 02:35	EDT	0.21	P	18.5	P	232	P	3.6	P	0	P	0.68	P
USGS	0204309906	2019-04-25 02:40	EDT	0.21	P	18.5	P	232	P	4.4	P	0	P	0.68	P
USGS	0204309906	2019-04-25 02:45	EDT	0.21	P	18.5	P	232	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-25 02:50	EDT	0.21	P	18.4	P	233	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-25 02:55	EDT	0.21	P	18.4	P	232	P	6.8	P	0	P	0.68	P
USGS	0204309906	2019-04-25 03:00	EDT	0.21	P	18.4	P	233	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-25 03:05	EDT	0.21	P	18.4	P	233	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-25 03:10	EDT	0.21	P	18.4	P	233	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-25 03:15	EDT	0.21	P	18.4	P	233	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-25 03:20	EDT	0.21	P	18.4	P	233	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-25 03:25	EDT	0.21	P	18.4	P	233	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-25 03:30	EDT	0.21	P	18.3	P	233	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-25 03:35	EDT	0.21	P	18.3	P	233	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-25 03:40	EDT	0.21	P	18.3	P	233	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-25 03:45	EDT	0.21	P	18.3	P	234	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-25 03:50	EDT	0.21	P	18.3	P	234	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-25 03:55	EDT	0.21	P	18.3	P	234	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-25 04:00	EDT	0.21	P	18.2	P	234	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-25 04:05	EDT	0.21	P	18.2	P	234	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-25 04:10	EDT	0.21	P	18.2	P	234	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-25 04:15	EDT	0.21	P	18.2	P	235	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-25 04:20	EDT	0.21	P	18.2	P	235	P	2.6	P	0	P	0.68	P
USGS	0204309906	2019-04-25 04:25	EDT	0.21	P	18.2	P	236	P	3.8	P	0	P	0.68	P
USGS	0204309906	2019-04-25 04:30	EDT	0.21	P	18.2	P	236	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-25 04:35	EDT	0.21	P	18.2	P	236	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-25 04:40	EDT	0.21	P	18.1	P	237	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-25 04:45	EDT	0.21	P	18.1	P	237	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-25 04:50	EDT	0.21	P	18.1	P	237	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-25 04:55	EDT	0.21	P	18.1	P	237	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-25 05:00	EDT	0.21	P	18.1	P	237	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-25 05:05	EDT	0.21	P	18.0	P	242	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-25 05:10	EDT	0.21	P	18.0	P	242	P	2.6	P	0	P	0.68	P
USGS	0204309906	2019-04-25 05:15	EDT	0.21	P	18.0	P	243	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-25 05:20	EDT	0.21	P	18.0	P	243	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-25 05:25	EDT	0.21	P	18.0	P	244	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-25 05:30	EDT	0.21	P	18.0	P	244	P	2.6	P	0	P	0.68	P
USGS	0204309906	2019-04-25 05:35	EDT	0.21	P	18.0	P	245	P	3.6	P	0	P	0.68	P
USGS	0204309906	2019-04-25 05:40	EDT	0.21	P	18.0	P	246	P	2.6	P	0	P	0.68	P
USGS	0204309906	2019-04-25 05:45	EDT	0.21	P	18.0	P	246	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-25 05:50	EDT	0.21	P	17.9	P	247	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-25 05:55	EDT	0.21	P	17.9	P	248	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-25 06:00	EDT	0.21	P	17.9	P	249	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-25 06:05	EDT	0.21	P	17.9	P	249	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-25 06:10	EDT	0.21	P	17.9	P	250	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-25 06:15	EDT	0.21	P	17.9	P	250	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-25 06:20	EDT	0.21	P	17.9	P	250	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-25 06:25	EDT	0.21	P	17.8	P	252	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-25 06:30	EDT	0.21	P	17.8	P	252	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-25 06:35	EDT	0.21	P	17.8	P	252	P	2.6	P	0	P	0.68	P
USGS	0204309906	2019-04-25 06:40	EDT	0.21	P	17.8	P	252	P	2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-25 06:45	EDT	0.21	P	17.8	P	253	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-25 06:50	EDT	0.21	P	17.8	P	253	P	2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-25 06:55	EDT	0.20	P	17.8	P	253	P	2.6	P	0	P	0.60	P
USGS	0204309906	2019-04-25 07:00	EDT	0.21	P	17.8	P	254	P	2.3	P	0	P	0.68	P
USGS	0204309906	2019-04-25 07:05	EDT	0.21	P	17.8	P	254	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-25 07:10	EDT	0.21	P	17.8	P	254	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-25 07:15	EDT	0.21	P	17.7	P	255	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-25 07:20	EDT	0.21	P	17.7	P	255	P	2.3	P	0	P	0.68	P
USGS	0204309906	2019-04-25 07:25	EDT	0.20	P	17.7	P	255	P	2.6	P	0	P	0.60	P
USGS	0204309906	2019-04-25 07:30	EDT	0.21	P	17.7	P	256	P	2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-25 07:35	EDT	0.20	P	17.7	P	256	P	2.9	P	0	P	0.60	P
USGS	0204309906	2019-04-25 07:40	EDT	0.21	P	17.7	P	256	P	2.3	P	0	P	0.68	P
USGS	0204309906	2019-04-25 07:45	EDT	0.21	P	17.7	P	256	P	14.1	P	0	P	0.68	P
USGS	0204309906	2019-04-25 07:50	EDT	0.21	P	17.7	P	257	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-25 07:55	EDT	0.21	P	17.7	P	258	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-25 08:00	EDT	0.21	P	17.7	P	258	P	2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-25 08:05	EDT	0.21	P	17.7	P	261	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-25 08:10	EDT	0.21	P	17.7	P	261	P	2.3	P	0	P	0.68	P
USGS	0204309906	2019-04-25 08:15	EDT	0.21	P	17.7	P	261	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-25 08:20	EDT	0.21	P	17.7	P	261	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-25 08:25	EDT	0.21	P	17.7	P	261	P	2.3	P	0	P	0.68	P
USGS	0204309906	2019-04-25 08:30	EDT	0.21	P	17.7	P	261	P	2.2	P	0	P	0.68	P
USGS	0204309906	2019-04-25 08:35	EDT	0.21	P	17.7	P	261	P	2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-25 08:40	EDT	0.21	P	17.8	P	261	P	2.6	P	0	P	0.68	P
USGS	0204309906	2019-04-25 08:45	EDT	0.21	P	17.8	P	262	P	2.6	P	0	P	0.68	P
USGS	0204309906	2019-04-25 08:50	EDT	0.21	P	17.8	P	261	P	2.6	P	0	P	0.68	P
USGS	0204309906	2019-04-25 08:55	EDT	0.21	P	17.8	P	261	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-25 09:00	EDT	0.21	P	17.8	P	261	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-25 09:05	EDT	0.20	P	17.8	P	261	P	3.0	P	0	P	0.60	P
USGS	0204309906	2019-04-25 09:10	EDT	0.21	P	17.8	P	261	P	4.4	P	0	P	0.68	P
USGS	0204309906	2019-04-25 09:15	EDT	0.21	P	17.8	P	261	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-25 09:20	EDT	0.21	P	17.8	P	261	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-25 09:25	EDT	0.20	P	17.8	P	261	P	3.3	P	0	P	0.60	P
USGS	0204309906	2019-04-25 09:30	EDT	0.20	P	17.9	P	261	P	3.2	P	0	P	0.60	P
USGS	0204309906	2019-04-25 09:35	EDT	0.21	P	17.9	P	261	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-25 09:40	EDT	0.21	P	17.9	P	260	P	3.8	P	0	P	0.68	P
USGS	0204309906	2019-04-25 09:45	EDT	0.21	P	17.9	P	261	P	4.4	P	0	P	0.68	P
USGS	0204309906	2019-04-25 09:50	EDT	0.21	P	17.9	P	260	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-25 09:55	EDT	0.21	P	18.0	P	260	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-25 10:00	EDT	0.21	P	18.0	P	260	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-25 10:05	EDT	0.21	P	18.0	P	259	P	3.7	P	0	P	0.68	P
USGS	0204309906	2019-04-25 10:10	EDT	0.21	P	18.0	P	260	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-25 10:15	EDT	0.21	P	18.1	P	260	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-25 10:20	EDT	0.21	P	18.1	P	260	P	2.6	P	0	P	0.68	P
USGS	0204309906	2019-04-25 10:25	EDT	0.21	P	18.1	P	259	P	2.3	P	0	P	0.68	P
USGS	0204309906	2019-04-25 10:30	EDT	0.21	P	18.2	P	259	P	2.3	P	0	P	0.68	P
USGS	0204309906	2019-04-25 10:35	EDT	0.21	P	18.2	P	258	P	2.3	P	0	P	0.68	P
USGS	0204309906	2019-04-25 10:40	EDT	0.21	P	18.2	P	258	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-25 10:45	EDT	0.21	P	18.3	P	258	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-25 10:50	EDT	0.21	P	18.3	P	257	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-25 10:55	EDT	0.21	P	18.4	P	257	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-25 11:00	EDT	0.21	P	18.4	P	257	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-25 11:05	EDT	0.21	P	18.4	P	256	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-25 11:10	EDT	0.21	P	18.5	P	256	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-25 11:15	EDT	0.21	P	18.5	P	255	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-25 11:20	EDT	0.21	P	18.6	P	255	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-25 11:25	EDT	0.21	P	18.6	P	255	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-25 11:30	EDT	0.21	P	18.6	P	254	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-25 11:35	EDT	0.21	P	18.7	P	254	P	3.7	P	0	P	0.68	P
USGS	0204309906	2019-04-25 11:40	EDT	0.21	P	18.7	P	254	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-25 11:45	EDT	0.21	P	18.8	P	254	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-25 11:50	EDT	0.21	P	18.8	P	254	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-25 11:55	EDT	0.21	P	18.9	P	254	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-25 12:00	EDT	0.21	P	18.9	P	254	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-25 12:05	EDT	0.20	P	19.0	P	254	P	2.7	P	0	P	0.60	P
USGS	0204309906	2019-04-25 12:10	EDT	0.21	P	19.0	P	253	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-25 12:15	EDT	0.20	P	19.1	P	253	P	2.7	P	0	P	0.60	P
USGS	0204309906	2019-04-25 12:20	EDT	0.20	P	19.1	P	253	P	2.7	P	0	P	0.60	P
USGS	0204309906	2019-04-25 12:25	EDT	0.21	P	19.2	P	253	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-25 12:30	EDT	0.21	P	19.3	P	252	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-25 12:35	EDT	0.21	P	19.4	P	252	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-25 12:40	EDT	0.21	P	19.4	P	251	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-25 12:45	EDT	0.20	P	19.5	P	250	P	3.1	P	0	P	0.60	P
USGS	0204309906	2019-04-25 12:50	EDT	0.21	P	19.6	P	249	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-25 12:55	EDT	0.21	P	19.7	P	249	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-25 13:00	EDT	0.21	P	19.8	P	248	P	3.6	P	0	P	0.68	P
USGS	0204309906	2019-04-25 13:05	EDT	0.20	P	19.8	P	248	P	3.6	P	0	P	0.60	P
USGS	0204309906	2019-04-25 13:10	EDT	0.21	P	19.9	P	248	P	3.6	P	0	P	0.68	P
USGS	0204309906	2019-04-25 13:15	EDT	0.21	P	20.0	P	247	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-25 13:20	EDT	0.21	P	20.1	P	247	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-25 13:25	EDT	0.20	P	20.1	P	246	P	3.7	P	0	P	0.60	P
USGS	0204309906	2019-04-25 13:30	EDT	0.20	P	20.2	P	246	P	3.1	P	0	P	0.60	P
USGS	0204309906	2019-04-25 13:35	EDT	0.20	P	20.3	P	246	P	4.3	P	0	P	0.60	P
USGS	0204309906	2019-04-25 13:40	EDT	0.21	P	20.4	P	245	P	3.9	P	0	P	0.68	P
USGS	0204309906	2019-04-25 13:45	EDT	0.21	P	20.4	P	245	P	3.8	P	0	P	0.68	P
USGS	0204309906	2019-04-25 13:50	EDT	0.21	P	20.5	P	245	P	4.0	P	0	P	0.68	P
USGS	0204309906	2019-04-25 13:55	EDT	0.21	P	20.6	P	244	P	4.0	P	0	P	0.68	P
USGS	0204309906	2019-04-25 14:00	EDT	0.21	P	20.7	P	244	P	5.4	P	0	P	0.68	P
USGS	0204309906	2019-04-25 14:05	EDT	0.21	P	20.8	P	244	P	3.8	P	0	P	0.68	P
USGS	0204309906	2019-04-25 14:10	EDT	0.21	P	20.8	P	244	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-25 14:15	EDT	0.21	P	20.9	P	244	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-25 14:20	EDT	0.21	P	20.9	P	243	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-25 14:25	EDT	0.21	P	21.0	P	243	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-25 14:30	EDT	0.21	P	21.1	P	243	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-25 14:35	EDT	0.20	P	21.1	P	243	P	3.5	P	0	P	0.60	P
USGS	0204309906	2019-04-25 14:40	EDT	0.21	P	21.2	P	243	P	3.6	P	0	P	0.68	P
USGS	0204309906	2019-04-25 14:45	EDT	0.21	P	21.2	P	243	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-25 14:50	EDT	0.21	P	21.3	P	242	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-25 14:55	EDT	0.21	P	21.4	P	242	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-25 15:00	EDT	0.21	P	21.4	P	242	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-25 15:05	EDT	0.21	P	21.5	P	242	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-25 15:10	EDT	0.21	P	21.5	P	243	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-25 15:15	EDT	0.21	P	21.6	P	243	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-25 15:20	EDT	0.21	P	21.6	P	244	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-25 15:25	EDT	0.21	P	21.7	P	245	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-25 15:30	EDT	0.21	P	21.8	P	245	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-25 15:35	EDT	0.21	P	21.8	P	245	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-25 15:40	EDT	0.21	P	21.8	P	245	P	3.6	P	0	P	0.68	P
USGS	0204309906	2019-04-25 15:45	EDT	0.20	P	21.9	P	245	P	3.3	P	0	P	0.60	P
USGS	0204309906	2019-04-25 15:50	EDT	0.21	P	21.9	P	244	P	3.9	P	0	P	0.68	P
USGS	0204309906	2019-04-25 15:55	EDT	0.21	P	22.0	P	244	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-25 16:00	EDT	0.21	P	22.0	P	244	P	4.0	P	0	P	0.68	P
USGS	0204309906	2019-04-25 16:05	EDT	0.21	P	22.0	P	244	P	3.7	P	0	P	0.68	P
USGS	0204309906	2019-04-25 16:10	EDT	0.21	P	22.0	P	244	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-25 16:15	EDT	0.21	P	22.0	P	243	P	3.7	P	0	P	0.68	P
USGS	0204309906	2019-04-25 16:20	EDT	0.21	P	22.1	P	243	P	3.7	P	0	P	0.68	P
USGS	0204309906	2019-04-25 16:25	EDT	0.21	P	22.1	P	242	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-25 16:30	EDT	0.21	P	22.1	P	242	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-25 16:35	EDT	0.21	P	22.1	P	242	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-25 16:40	EDT	0.21	P	22.1	P	242	P	4.0	P	0	P	0.68	P
USGS	0204309906	2019-04-25 16:45	EDT	0.20	P	22.2	P	241	P	4.0	P	0	P	0.60	P
USGS	0204309906	2019-04-25 16:50	EDT	0.21	P	22.2	P	242	P	4.0	P	0	P	0.68	P
USGS	0204309906	2019-04-25 16:55	EDT	0.21	P	22.2	P	242	P	5.2	P	0	P	0.68	P
USGS	0204309906	2019-04-25 17:00	EDT	0.21	P	22.2	P	242	P	3.7	P	0	P	0.68	P
USGS	0204309906	2019-04-25 17:05	EDT	0.21	P	22.2	P	240	P	4.1	P	0	P	0.68	P
USGS	0204309906	2019-04-25 17:10	EDT	0.21	P	22.2	P	240	P	3.9	P	0	P	0.68	P
USGS	0204309906	2019-04-25 17:15	EDT	0.21	P	22.2	P	240	P	3.9	P	0	P	0.68	P
USGS	0204309906	2019-04-25 17:20	EDT	0.21	P	22.2	P	240	P	3.6	P	0	P	0.68	P
USGS	0204309906	2019-04-25 17:25	EDT	0.21	P	22.2	P	240	P	3.8	P	0	P	0.68	P
USGS	0204309906	2019-04-25 17:30	EDT	0.21	P	22.2	P	240	P	3.6	P	0	P	0.68	P
USGS	0204309906	2019-04-25 17:35	EDT	0.21	P	22.2	P	240	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-25 17:40	EDT	0.21	P	22.2	P	240	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-25 17:45	EDT	0.21	P	22.2	P	240	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-25 17:50	EDT	0.21	P	22.2	P	240	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-25 17:55	EDT	0.21	P	22.2	P	240	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-25 18:00	EDT	0.21	P	22.2	P	240	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-25 18:05	EDT	0.21	P	22.2	P	239	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-25 18:10	EDT	0.21	P	22.2	P	239	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-25 18:15	EDT	0.21	P	22.2	P	239	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-25 18:20	EDT	0.21	P	22.2	P	239	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-25 18:25	EDT	0.21	P	22.2	P	243	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-25 18:30	EDT	0.21	P	22.2	P	240	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-25 18:35	EDT	0.21	P	22.2	P	239	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-25 18:40	EDT	0.21	P	22.2	P	239	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-25 18:45	EDT	0.21	P	22.2	P	239	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-25 18:50	EDT	0.21	P	22.1	P	239	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-25 18:55	EDT	0.21	P	22.1	P	239	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-25 19:00	EDT	0.21	P	22.1	P	239	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-25 19:05	EDT	0.21	P	22.1	P	238	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-25 19:10	EDT	0.21	P	22.0	P	238	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-25 19:15	EDT	0.21	P	22.0	P	238	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-25 19:20	EDT	0.21	P	22.0	P	238	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-25 19:25	EDT	0.21	P	22.0	P	238	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-25 19:30	EDT	0.21	P	21.9	P	239	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-25 19:35	EDT	0.21	P	21.9	P	239	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-25 19:40	EDT	0.21	P	21.8	P	239	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-25 19:45	EDT	0.21	P	21.8	P	238	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-25 19:50	EDT	0.21	P	21.8	P	238	P	3.6	P	0	P	0.68	P
USGS	0204309906	2019-04-25 19:55	EDT	0.21	P	21.7	P	238	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-25 20:00	EDT	0.21	P	21.7	P	238	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-25 20:05	EDT	0.21	P	21.6	P	238	P	4.6	P	0	P	0.68	P
USGS	0204309906	2019-04-25 20:10	EDT	0.21	P	21.6	P	237	P	3.8	P	0	P	0.68	P
USGS	0204309906	2019-04-25 20:15	EDT	0.21	P	21.5	P	237	P	3.8	P	0	P	0.68	P
USGS	0204309906	2019-04-25 20:20	EDT	0.21	P	21.5	P	237	P	3.9	P	0	P	0.68	P
USGS	0204309906	2019-04-25 20:25	EDT	0.21	P	21.4	P	237	P	3.6	P	0	P	0.68	P
USGS	0204309906	2019-04-25 20:30	EDT	0.21	P	21.4	P	237	P	4.0	P	0	P	0.68	P
USGS	0204309906	2019-04-25 20:35	EDT	0.21	P	21.4	P	237	P	4.4	P	0	P	0.68	P
USGS	0204309906	2019-04-25 20:40	EDT	0.21	P	21.3	P	237	P	5.0	P	0	P	0.68	P
USGS	0204309906	2019-04-25 20:45	EDT	0.21	P	21.3	P	237	P	3.7	P	0	P	0.68	P
USGS	0204309906	2019-04-25 20:50	EDT	0.21	P	21.2	P	237	P	4.1	P	0	P	0.68	P
USGS	0204309906	2019-04-25 20:55	EDT	0.21	P	21.2	P	237	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-25 21:00	EDT	0.21	P	21.1	P	237	P	4.5	P	0	P	0.68	P
USGS	0204309906	2019-04-25 21:05	EDT	0.21	P	21.1	P	237	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-25 21:10	EDT	0.21	P	21.0	P	238	P	5.2	P	0	P	0.68	P
USGS	0204309906	2019-04-25 21:15	EDT	0.21	P	21.0	P	238	P	4.7	P	0	P	0.68	P
USGS	0204309906	2019-04-25 21:20	EDT	0.21	P	21.0	P	238	P	4.2	P	0	P	0.68	P
USGS	0204309906	2019-04-25 21:25	EDT	0.21	P	20.9	P	238	P	3.7	P	0	P	0.68	P
USGS	0204309906	2019-04-25 21:30	EDT	0.21	P	20.9	P	237	P	4.2	P	0	P	0.68	P
USGS	0204309906	2019-04-25 21:35	EDT	0.21	P	20.8	P	237	P	4.1	P	0	P	0.68	P
